"V1","ref","spp","taxLvl","species","genus","family","order","class","phylum","kingdom","flag","val.src","tbl.row","mtch.src","tax.src","common","superclass","subphylum","trophicDiet","trophicOrig","Picture","trophicLevel","trophicLevel.se","tax.src2","conflict","website","website2","trohpicLevel"
"452","ASTROPECTE","Astropecten","genus",NA,"Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","fine","m1",445,1,"taxInfo","Kamm-Seestern",NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"461","ASTROPECTEN","Astropecten","genus",NA,"Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","fine","m1",446,1,"taxInfo","Kamm-Seestern",NA,"Asterozoa",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"745","Astropecten spp.","Astropecten","genus",NA,"Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","fine","m1",447,1,"taxInfo","Kamm-Seestern",NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"453","ASTROPECTE ALLIGATOR","Astropecten alligator","species","Astropecten alligator","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia",NA,"m1",448,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"462","ASTROPECTEN ALLIGATOR","Astropecten alligator","species","Astropecten alligator","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m3",448,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"454","ASTROPECTE AMERICAUS","Astropecten americanus","species","Astropecten americanus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","ok","m1",449,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"455","ASTROPECTE ARMATUS","Astropecten americanus","species","Astropecten americanus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","ok","m3",449,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"463","ASTROPECTEN AMERICANUS","Astropecten americanus","species","Astropecten americanus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m1",450,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2727","GOIASTER AMERICAUS","Astropecten americanus","species","Astropecten americanus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","bad","m3",449,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"457","ASTROPECTE ATILLESIS","Astropecten antillensis","species","Astropecten antillensis","Astropecten",NA,"Paxillosida",NA,"Echinodermata","Animalia","ok","m1",451,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"464","ASTROPECTEN ANTILLENSIS","Astropecten antillensis","species","Astropecten antillensis","Astropecten",NA,"Paxillosida",NA,NA,NA,"ok","m3",451,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"465","ASTROPECTEN ARMATUS","Astropecten armatus","species","Astropecten armatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","added_automatically","m2",452,1,"taxInfo","spiny sand star",NA,"Asterozoa","n","y","y",4.21,0.12,"getTaxData",TRUE,NA,NA,NA
"742","Astropecten armatus","Astropecten armatus","species","Astropecten armatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m1",452,1,"taxInfo","spiny sand star",NA,"Asterozoa","n","y","y",4.21,0.12,"getTaxData",TRUE,NA,NA,NA
"456","ASTROPECTE ARTICULATUS","Astropecten articulatus","species","Astropecten articulatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia",NA,"m1",453,1,"taxInfo","royal sea star",NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"466","ASTROPECTEN ARTICULATUS","Astropecten articulatus","species","Astropecten articulatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m3",450,1,"taxInfo","royal sea star",NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"458","ASTROPECTE CIGULATUS","Astropecten cingulatus","species","Astropecten armatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia",NA,"m1",454,1,"taxInfo",NA,NA,"Asterozoa","n","y","y",4.21,0.12,"getTaxData",FALSE,NA,NA,NA
"467","ASTROPECTEN CINGULATUS","Astropecten cingulatus","species","Astropecten armatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m3",452,1,"taxInfo",NA,NA,"Asterozoa","n","y","y",4.21,0.12,"getTaxData",TRUE,NA,NA,NA
"459","ASTROPECTE COMPTUS","Astropecten comptus","species","Astropecten comptus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","manual","m3",452,1,"taxInfo","spiny sand star",NA,"Asterozoa","n","y","y",4.21,0.12,"getTaxData",TRUE,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=178649",NA,NA
"468","ASTROPECTEN COMPTUS","Astropecten comptus","species","Astropecten comptus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m3",452,1,"taxInfo","spiny sand star",NA,"Asterozoa","n","y","y",4.21,0.12,"getTaxData",TRUE,NA,NA,NA
"460","ASTROPECTE DUPLICATUS","Astropecten duplicatus","species","Astropecten duplicatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia",NA,"m1",455,1,"taxInfo","two-spined star fish","Asterozoa","Asterozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"469","ASTROPECTEN DUPLICATUS","Astropecten duplicatus","species","Astropecten duplicatus","Astropecten","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m3",449,1,"taxInfo","two-spined star fish",NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"744","Astropecten ornatissimus","Astropecten ornatissimus","species","Astropecten ornatissimus","Astropecten","Astropectinidae",NA,"Asteroidea",NA,NA,"check","m1",456,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"743","Astropecten californicus","Astropecten verrilli","species","Astropecten verrilli","Astropecten",NA,"Paxillosida",NA,"Echinodermata","Animalia","check","m1",457,1,"taxInfo","sea stars","Asterozoa",NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"470","ASTROPECTIIDAE","Astropectinidae","family",NA,NA,NA,NA,"Asteroidea",NA,NA,"ok","m1",458,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"471","ASTROPECTINIDAE","Astropectinidae","family",NA,NA,"Astropectinidae",NA,NA,NA,NA,"check","m3",444,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"937","BUCCIIDAE","Astropectinidae","family",NA,NA,NA,NA,"Asteroidea","Echinodermata",NA,"bad","m3",458,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"4744","PECTINIDAE F.","Astropectinidae","family",NA,NA,NA,NA,NA,"Echinodermata",NA,"bad","m3",458,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"472","ASTROPHYTO MURICATUS","Astrophyton muricatum","species","Astrophyton muricatum","Astrophyton","Gorgonocephalidae","Euryalida","Ophiuroidea","Echinodermata","Animalia",NA,"m1",459,1,"taxInfo","basket star","Asterozoa",NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"473","ASTROPHYTON MURICATUS","Astrophyton muricatum","species","Astrophyton muricatum","Astrophyton","Astropectinidae","Paxillosida","Asteroidea","Echinodermata","Animalia","check","m3",450,1,"taxInfo","basket star",NA,"Asterozoa",NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"474","ASTROPORPA","Astroporpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m1",460,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"475","ASTROSCOPUS GUTTATUS","Astroscopus guttatus","species","Astroscopus guttatus","Astroscopus","Uranoscopidae","Perciformes",NA,"Chordata","Animalia","ok","m1",461,1,"taxInfo","Northern stargazer","Osteichthyes","Vertebrata","n","y","y",4.5,0.8,"getTaxData",TRUE,NA,NA,NA
"2309","EOSCOPELUS","Astroscopus guttatus","species","Astroscopus guttatus","Astroscopus","Uranoscopidae","Perciformes",NA,"Chordata","Animalia","bad","m3",461,1,"taxInfo","Northern stargazer","Osteichthyes","Vertebrata","n","y","y",4.5,0.8,"getTaxData",TRUE,NA,NA,NA
"476","ASTROSCOPUS Y-GRAECUM","Astroscopus y-graecum","species","Astroscopus y-graecum","Astroscopus","Uranoscopidae","Perciformes","Actinopterygii","Chordata","Animalia","check","m1",462,1,"taxInfo","Southern stargazer","Osteichthyes","Vertebrata","y","y","y",4.2,0.73,"getTaxData",FALSE,NA,NA,NA
"480","ATEARIUS RADIOSUS","Atearius radiosus",NA,NA,NA,NA,NA,NA,NA,NA,"bad","m1",463,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"747","Atheresthes sp.","Atheresthes","genus",NA,NA,NA,NA,"Actinopteri",NA,"Animalia","ok","m1",464,1,"taxInfo","arrowtooth and Kamchatka flounders",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"4856","PIOTHERES","Atheresthes","genus",NA,NA,NA,"Pleuronectiformes",NA,NA,"Animalia","bad","m3",464,1,"taxInfo","arrowtooth and Kamchatka flounders",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"746","Atheresthes evermanni","Atheresthes evermanni","species","Atheresthes evermanni","Atheresthes",NA,NA,NA,"Chordata",NA,"check","m1",465,1,"taxInfo","Kamchatka flounder",NA,NA,"y","y","y",4.3,0.2,"getTaxData",FALSE,NA,NA,NA
"748","Atheresthes stomias","Atheresthes stomias","species","Reinhardtius stomias","Reinhardtius",NA,NA,NA,"Chordata","Animalia","check","m1",466,1,"taxInfo","Arrow-tooth flounder",NA,NA,"y","y","y",4.17,0.27,"getTaxData",FALSE,NA,NA,NA
"485","ATHERINIDAE","Atherinidae","family",NA,NA,"Atherinidae","Atheriniformes","Actinopteri","Chordata","Animalia",NA,"m1",467,1,"taxInfo","silversides","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2954","HENRICI","Atherinidae","family",NA,NA,"Atherinidae","Atheriniformes","Actinopteri","Chordata","Animalia","added_automatically","m3",467,1,"taxInfo","silversides","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"750","Atherinops affinis","Atherinops affinis","species","Atherinops affinis","Atherinops","Atherinopsidae","Atheriniformes","Actinopteri","Chordata","Animalia","check","m1",468,1,"taxInfo","topsmelt silverside","Osteichthyes","Vertebrata","n","y","y",2.76,0.28,"getTaxData",FALSE,NA,NA,NA
"634","Antherinopsis californiensis","Atherinopsis californiensis","species","Atherinopsis californiensis","Atherinopsis","Atherinopsidae","Atheriniformes","Actinopteri","Chordata","Animalia","check","m1",469,1,"taxInfo","jack silverside","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"496","ATLANTOPANDALUS PROPINQVUS","Atlantopandalus propinqvus","species","Atlantopandalus propinqvus","Atlantopandalus","Pandalidae","Decapoda",NA,NA,NA,"check","m1",470,1,"taxInfo","pandalid shrimp",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"4653","PANDALUS PROPINQUUS","Atlantopandalus propinqvus","species","Atlantopandalus propinqvus","Atlantopandalus",NA,NA,NA,NA,NA,"check","m1",3045,1,"taxInfo","pandalid shrimp",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"751","Atolla sp.","Atolla","genus",NA,"Atolla","Atollidae","Coronatae","Scyphozoa","Cnidaria","Animalia","ok","m1",471,1,"taxInfo","Wyville's crownjelly",NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"752","Atolla spp.","Atolla","genus",NA,"Atolla","Atollidae","Coronatae","Scyphozoa","Cnidaria","Animalia","ok","m1",472,1,"taxInfo","Wyville's crownjelly",NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2984","HIATELLA  SP.","Atolla","genus",NA,"Atolla","Atollidae","Coronatae","Scyphozoa","Cnidaria","Animalia","bad","m3",471,1,"taxInfo","Wyville's crownjelly",NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"498","ATRIA","Atria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m1",473,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"502","ATRINA RIGIDA","Atrina rigida","species","Atrina rigida","Atrina",NA,NA,NA,NA,NA,"check","m3",867,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"499","ATRIA SEMIUDA","Atrina seminuda","species","Atrina seminuda","Atrina","Pinnidae","Pterioida","Bivalvia","Mollusca","Animalia",NA,"m1",474,1,"taxInfo","half-naked pen shell",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"503","ATRINA SEMINUDA","Atrina seminuda","species","Atrina seminuda","Atrina","Pinnidae","Pterioida","Bivalvia","Mollusca","Animalia","check","m3",474,1,"taxInfo","half-naked pen shell",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"500","ATRIA SERRATA","Atrina serrata","species","Atrina serrata","Atrina",NA,"Pterioida","Bivalvia",NA,NA,"check","m1",475,1,"taxInfo","sawtooth pen shell",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"504","ATRINA SERRATA","Atrina serrata","species","Atrina serrata","Atrina","Pinnidae","Pterioida","Bivalvia","Mollusca","Animalia","check","m3",349,1,"taxInfo","sawtooth pen shell","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"1950","Colus spitzbergensis","Aulacofusus brevicauda","species","Aulacofusus brevicauda","Aulacofusus",NA,NA,NA,NA,NA,"check","m1",2731,1,"taxInfo","thick-ribbed whelk",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"753","Aulorhynchus flavidus","Aulorhynchus flavidus","species","Aulorhynchus flavidus","Aulorhynchus","Aulorhynchidae","Gasterosteiformes","Actinopterygii","Chordata","Animalia","check","m1",476,1,"taxInfo","tube-snout","Osteichthyes","Vertebrata","n","y","y",3.39,0.42,"getTaxData",FALSE,NA,NA,NA
"754","Aulosaccus schulzei","Aulosaccus schulzei","species","Aulosaccus schulzei","Aulosaccus",NA,NA,NA,NA,NA,"check","m1",477,1,"taxInfo","Vase Sponge",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"505","AULOSTOMUS MACULATUS","Aulostomus maculatus","species","Aulostomus maculatus","Aulostomus","Aulostomidae","Syngnathiformes","Actinopteri","Chordata","Animalia","ok","m1",478,1,"taxInfo","trumpetfish","Actinopterygii","Craniata","y","y","y",4.26,0.62,"getTaxData",TRUE,NA,NA,NA
"2407","EUCIOSTOMUS","Aulostomus maculatus","species","Aulostomus maculatus","Aulostomus","Aulostomidae","Syngnathiformes","Actinopteri","Chordata","Animalia","bad","m3",478,1,"taxInfo","trumpetfish","Actinopterygii","Craniata","y","y","y",4.26,0.62,"getTaxData",TRUE,NA,NA,NA
"3437","LEPTOCLINUS MACULATUS","Aulostomus maculatus","species","Aulostomus maculatus","Aulostomus","Aulostomidae","Syngnathiformes","Actinopteri","Chordata","Animalia","bad","m3",478,1,"taxInfo","trumpetfish","Actinopterygii","Craniata","y","y","y",4.26,0.62,"getTaxData",TRUE,NA,NA,NA
"506","AURELIA","Aurelia","genus",NA,"Aurelia","Ulmaridae","Semaeostomeae","Scyphozoa","Cnidaria","Animalia","fine","m1",479,1,"taxInfo","moon jellies",NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"757","Aurelia sp.","Aurelia","genus",NA,"Aurelia","Ulmaridae","Semaeostomeae","Scyphozoa","Cnidaria","Animalia","fine","m1",480,1,"taxInfo","moon jellies",NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"758","Aurelia spp.","Aurelia","genus",NA,"Aurelia","Ulmaridae","Semaeostomeae","Scyphozoa","Cnidaria","Animalia","fine","m1",481,1,"taxInfo","moon jellies",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"507","AURELIA AURITA","Aurelia aurita","species","Aurelia aurita","Aurelia","Ulmaridae","Semaeostomeae","Scyphozoa","Cnidaria","Animalia","check","m2",482,1,"taxInfo","moon jelly",NA,"Medusozoa","n","y","y",3.28,0.3,"getTaxData",TRUE,NA,NA,NA
"755","Aurelia aurita","Aurelia aurita","species","Aurelia aurita","Aurelia","Ulmaridae","Semaeostomeae","Scyphozoa","Cnidaria","Animalia","fine","m1",482,1,"taxInfo","moon jelly",NA,"Medusozoa","n","y","y",3.28,0.3,"getTaxData",TRUE,NA,NA,NA
"756","Aurelia labiata","Aurelia labiata","species","Aurelia labiata","Aurelia","Ulmaridae","Semaeostomeae","Scyphozoa","Cnidaria","Animalia","check","m1",483,1,"taxInfo","Pacific moon jelly",NA,"Medusozoa","n","y","y",3.83,0.28,"getTaxData",FALSE,NA,NA,NA
"512","AUXIS ROCHEI","Auxis rochei rochei","species","Auxis rochei","Auxis","Scombridae","Perciformes","Actinopteri","Chordata","Animalia","BS-batch",NA,NA,NA,NA,"bullet tuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Avocettina sp.","Avocettina","genus",NA,"Avocettina","Nemichthyidae","Anguilliformes","Actinopteri","Chordata","Animalia",NA,"m1",484,1,"taxInfo",NA,"Actinopterygii","Craniata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"759","Avocettina infans","Avocettina infans","species","Avocettina infans","Avocettina","Nemichthyidae","Anguilliformes","Actinopteri","Chordata","Animalia","check","m1",485,1,"taxInfo","avocet snipe-eel","Actinopterygii","Craniata","n","y","y",3.5,0.5,"getTaxData",FALSE,NA,NA,NA
"513","AXIAASSA AREARIA","Axianassa arenaria","species","Axianassa arenaria","Axianassa",NA,"Decapoda",NA,"Arthropoda",NA,NA,"m1",486,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"514","AXIANASSA ARENARIA","Axianassa arenaria","species","Axianassa arenaria","Axianassa",NA,"Decapoda","Malacostraca","Arthropoda",NA,"check","m3",486,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"515","AXIIDAE","Axiidae",NA,NA,NA,NA,NA,NA,NA,NA,"fine","m1",487,1,"taxInfo","lobster shrimps",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"516","AXIIDAE F.","Axiidae",NA,NA,NA,NA,NA,NA,NA,NA,"fine","m3",487,1,"taxInfo","lobster shrimps",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"761","Axinella sp.","Axinella","genus",NA,"Axinella","Axinellidae","Halichondrida","Demospongiae","Porifera","Animalia","ok","m1",488,1,"taxInfo","branching sponge",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"3882","MITRELLA SP.","Axinella","genus",NA,"Axinella","Axinellidae","Halichondrida","Demospongiae","Porifera","Animalia","bad","m3",488,1,"taxInfo","branching sponge",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"5431","RHIZAXINELLA SP.","Axinella","genus",NA,"Axinella","Axinellidae","Halichondrida","Demospongiae","Porifera","Animalia","bad","m3",488,1,"taxInfo","branching sponge",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"517","AXIOPSIS","Axiopsis","genus",NA,"Axiopsis","Axiidae","Decapoda","Malacostraca","Arthropoda","Animalia",NA,"m1",489,1,"taxInfo","serrated axiid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"518","AXIOPSIS HIRSUTIMAA","Axiopsis hirsutimana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m1",490,1,"taxInfo",NA,NA,NA,NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"520","AXIUS SERRATUS","Axius serratus","species","Axius serratus","Axius","Axiidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",491,1,"taxInfo","lobster shrimp",NA,"Crustacea",NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"762","BAGRE MARINUS","Bagre marinus","species","Bagre marinus","Bagre","Ariidae","Siluriformes","Actinopteri","Chordata","Animalia","fine","m1",492,1,"taxInfo","Gafftopsail sea catfish","Osteichthyes","Vertebrata","y","y","y",3.51,0.49,"getTaxData",TRUE,NA,NA,NA
"763","BAGRE MARIUS","Bagre marinus","species","Bagre marinus","Bagre","Ariidae","Siluriformes","Actinopteri","Chordata","Animalia","fine","m1",493,1,"taxInfo","Gafftopsail sea catfish","Osteichthyes","Vertebrata","y","y","y",3.51,0.49,"getTaxData",TRUE,NA,NA,NA
"766","BAIRDIELLA CHRYSOURA","Bairdiella chrysoura","species","Bairdiella chrysoura","Bairdiella","Sciaenidae",NA,"Actinopteri","Chordata","Animalia","check","m1",494,1,"taxInfo","silver perch","Osteichthyes","Vertebrata","n","y","y",3.24,0.46,"getTaxData",FALSE,NA,NA,NA
"983","Bajacalifornia burragei","Bajacalifornia burragei","species","Bajacalifornia burragei","Bajacalifornia","Alepocephalidae","Alepocephaliformes","Actinopteri","Chordata","Animalia","check","m1",495,1,"taxInfo","sharpchin slickhead","Actinopterygii","Craniata",NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"984","Bajacalifornia erimoensis","Bajacalifornia erimoensis","species","Bajacalifornia erimoensis","Bajacalifornia",NA,NA,NA,NA,NA,"check","m1",496,1,"taxInfo",NA,NA,NA,NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"768","BAJACALIFORNIA MEGALOPS","Bajacalifornia megalops","species","Bajacalifornia megalops","Bajacalifornia","Alepocephalidae","Alepocephaliformes","Actinopteri","Chordata","Animalia",NA,"m1",497,1,"taxInfo","bigeye smooth-head","Actinopterygii","Craniata",NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"990","Balanus sp.","Balanus","genus",NA,"Balanus","Balanidae","Sessilia","Maxillopoda","Arthropoda","Animalia","check","m1",498,1,"taxInfo","barnacle",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"985","Balanus balanus","Balanus balanus","species","Balanus balanus","Balanus","Balanidae","Sessilia","Maxillopoda","Arthropoda","Animalia","check","m1",499,1,"taxInfo","Stor rur",NA,"Crustacea",NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"988","Balanus nubilus","Balanus nubilus","species","Balanus nubilus","Balanus","Balanidae","Sessilia","Maxillopoda","Arthropoda","Animalia","check","m1",500,1,"taxInfo","giant acorn barnacle",NA,"Crustacea",NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"989","Balanus rostratus","Balanus rostratus","species","Balanus rostratus","Balanus","Balanidae","Sessilia","Maxillopoda","Arthropoda","Animalia","check","m1",501,1,"taxInfo",NA,NA,"Crustacea",NA,NA,"n",NA,NA,"getTaxData",FALSE,NA,NA,NA
"769","BALAMUS TRIGONUS","Balanus trigonus","species","Balanus trigonus","Balanus","Balanus","Balanidae",NA,NA,NA,"check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","http://www.marinespecies.org/aphia.php?p=taxdetails&id=106223",NA
"770","BALAMUS TRIGOUS","Balanus trigonus","species","Balanus trigonus","Balanus","Balanidae",NA,NA,NA,NA,"BS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=106223",NA,NA
"2932","HEMANTHIAS AUREORUBENS","Baldwinella aureorubens","species","Baldwinella aureorubens","Baldwinella","Serranidae","Perciformes","Actinopteri","Chordata","Animalia","check","m1",502,1,"taxInfo","streamer bass","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"2936","HEMATHIAS AUREORUBES","Baldwinella aureorubens","species","Baldwinella aureorubens","Baldwinella","Serranidae","Perciformes","Actinopteri","Chordata","Animalia","check","m1",503,1,"taxInfo","streamer bass","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
